file_path,label
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut137.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut144.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut134.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut141.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut133.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut143.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut139.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut146.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut145.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut131.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut136.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut142.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut135.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut132.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut149.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut150.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut153.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut163.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut147.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut159.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut155.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut167.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut148.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut164.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut158.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut152.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut157.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut156.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut169.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut160.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut161.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut166.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut154.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut151.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut162.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut168.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut165.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut176.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut172.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut177.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut175.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut174.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut179.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut181.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut182.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut170.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut178.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut184.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut171.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut173.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut183.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut180.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut186.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut189.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut188.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut190.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut196.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut197.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut187.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut192.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut195.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut185.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut194.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut191.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut193.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut207.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut204.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut199.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut198.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut203.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut213.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut211.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut206.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut205.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut200.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut208.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut212.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut201.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut210.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut202.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut209.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut227.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut230.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut225.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut219.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut217.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut226.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut232.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut221.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut218.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut214.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut229.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut231.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut223.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut224.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut222.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut220.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut228.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut216.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut215.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut239.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut238.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut244.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut236.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut241.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut235.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut240.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut234.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut242.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut237.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut245.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut246.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut233.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut247.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut243.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut260.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut256.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut258.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut255.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut257.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut249.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut252.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut261.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut251.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut250.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut259.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut253.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut254.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut248.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut265.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut270.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut268.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut269.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut267.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut263.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut264.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut266.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut262.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut283.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut274.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut271.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut277.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut276.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut280.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut278.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut272.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut282.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut273.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut275.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut281.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut279.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut285.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut290.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut286.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut288.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut289.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut284.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut291.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut287.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut303.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut298.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut292.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut294.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut293.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut300.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut297.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut295.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut299.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut296.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut302.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut301.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut304.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut307.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut316.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut310.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut309.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut313.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut306.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut305.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut314.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut308.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut311.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut315.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut312.jpg,smut
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng007.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng008.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng002.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng004.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng009.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng003.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng006.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng005.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng001.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng016.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng019.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng022.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng012.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng010.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng011.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng013.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng014.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng015.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng021.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng017.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng020.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng018.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng030.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng023.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng027.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng024.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng029.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng028.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng034.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng033.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng032.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng026.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng025.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng031.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng035.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng042.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng039.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng037.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng047.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng044.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng045.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng036.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng046.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng038.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng043.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng040.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng041.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng050.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng056.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng048.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng049.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng055.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng051.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng053.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng052.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng054.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng064.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng061.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng063.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng062.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng057.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng059.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng067.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng060.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng066.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng058.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng068.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng069.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng065.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng081.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng076.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng072.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng071.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng080.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng083.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng078.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng074.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng073.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng077.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng082.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng079.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng070.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng075.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng090.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng087.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng089.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng091.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng085.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng093.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng086.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng084.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng092.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng094.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng088.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng095.jpg,Pokkah Boeng
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng103.jpg,Pokkah Boeng
